lam_obs_vac_nm,err_lam_obs_vac_nm,lam_ritz_vac_nm,err_lam_ritz_vac_nm,rel_intensity,einstein_aki,ion_name
  612.505580,  0.000060,  612.505650,  0.000015,2.000000e+01,9.000000e+05,Ar II     
  612.626600,  0.000800,  612.627830,  0.000060,3.000000e+00,0.000000e+00,Ar II     
  614.035410,  0.000050,  614.035442,  0.000015,2.800000e+01,1.200000e+06,Ar II     
  614.431500,  0.000800,  614.431101,  0.000023,2.000000e+00,0.000000e+00,Ar II     
  614.714200,  0.001000,  614.714200,  0.001000,1.000000e+01,7.600000e+05,Ar I      
  616.849000,  0.000080,  616.848860,  0.000100,4.000000e+00,0.000000e+00,Ar II     
  616.933400,  0.000080,  616.933350,  0.000100,4.000000e+00,0.000000e+00,Ar II     
  617.188100,  0.001000,  617.188100,  0.001000,7.000000e+00,5.000000e+05,Ar I      
  617.398549,  0.000010,  617.398550,  0.000015,4.070000e+02,2.000000e+07,Ar II     
  617.480400,  0.001000,  617.480500,  0.001000,1.000000e+01,6.700000e+05,Ar I      
  617.608700,  0.000800,  617.611250,  0.000070,3.000000e+00,0.000000e+00,Ar II     
  618.473500,  0.000800,  618.473450,  0.000040,2.000000e+00,0.000000e+00,Ar II     
  618.884700,  0.000080,  618.884680,  0.000050,9.000000e+00,0.000000e+00,Ar II     
  619.401400,  0.000800,  619.400920,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  620.281590,  0.000080,  620.281510,  0.000070,9.000000e+00,0.000000e+00,Ar II     
  620.818000,  0.000800,  620.817541,  0.000015,1.000000e+00,0.000000e+00,Ar II     
  621.065300,  0.000800,  621.064940,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  621.213800,  0.000800,  621.213660,  0.000060,1.000000e+00,0.000000e+00,Ar II     
  621.422200,  0.001000,  621.422200,  0.001000,1.000000e+01,3.900000e+05,Ar I      
  621.765800,  0.001000,  621.765800,  0.001000,5.000000e+00,5.700000e+05,Ar I      
  623.461600,  0.000800,  623.461300,  0.000030,2.000000e+00,0.000000e+00,Ar II     
  624.143810,  0.000080,  624.143807,  0.000019,8.000000e+00,2.000000e+05,Ar II     
  624.484691,  0.000010,  624.484683,  0.000016,8.900000e+01,3.000000e+06,Ar II     
  625.170400,  0.000800,  625.171470,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  627.916100,  0.000800,  627.916279,  0.000016,2.000000e+00,0.000000e+00,Ar II     
  628.456100,  0.000800,  628.456280,  0.000070,1.000000e+00,0.000000e+00,Ar II     
  629.624000,  0.002000,  629.623720,  0.000080,5.000000e-01,0.000000e+00,Ar II     
  629.718700,  0.000800,  629.717230,  0.000080,2.000000e+00,0.000000e+00,Ar II     
  629.861300,  0.001000,  629.861400,  0.001000,7.000000e+00,9.000000e+05,Ar I      
  630.940100,  0.001000,  630.940100,  0.001000,1.500000e+01,6.000000e+05,Ar I      
  631.715000,  0.002000,  631.715340,  0.000160,1.000000e+00,0.000000e+00,Ar II     
  632.548400,  0.000800,  632.546610,  0.000120,3.000000e+00,0.000000e+00,Ar II     
  632.616390,  0.000120,  632.616640,  0.000050,1.200000e+01,0.000000e+00,Ar II     
  633.022400,  0.000800,  633.021610,  0.000160,1.000000e+00,0.000000e+00,Ar II     
  633.425000,  0.000800,  633.424760,  0.000120,5.000000e+00,0.000000e+00,Ar II     
  633.458300,  0.000800,  633.460060,  0.000060,1.000000e+00,0.000000e+00,Ar II     
  633.489800,  0.000200,  633.489800,  0.000060,6.000000e+00,0.000000e+00,Ar II     
  634.165000,  0.000800,  634.165110,  0.000080,3.000000e+00,0.000000e+00,Ar II     
  634.998240,  0.000190,  634.998330,  0.000040,7.000000e+00,0.000000e+00,Ar II     
  635.035600,  0.000800,  635.038010,  0.000160,2.000000e+00,0.000000e+00,Ar II     
  635.878300,  0.000300,  635.878050,  0.000120,7.000000e+00,0.000000e+00,Ar II     
  635.943540,  0.000080,  635.943600,  0.000060,8.000000e+00,0.000000e+00,Ar II     
  636.720000,  0.000800,  636.721440,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  637.088900,  0.000800,  637.088420,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  637.133600,  0.001000,  637.133600,  0.001000,7.000000e+00,4.200000e+05,Ar I      
  637.770800,  0.000800,  637.771690,  0.000060,3.000000e+00,0.000000e+00,Ar II     
  638.446000,  0.000800,  638.445760,  0.000030,3.000000e+00,0.000000e+00,Ar II     
  638.486130,  0.000080,  638.486400,  0.000170,5.000000e+00,0.000000e+00,Ar II     
  638.648200,  0.001000,  638.648200,  0.001000,2.000000e+01,4.210000e+05,Ar I      
  639.010700,  0.000300,  639.010770,  0.000090,5.000000e+00,0.000000e+00,Ar II     
  639.288400,  0.000800,  639.289400,  0.000080,2.000000e+00,0.000000e+00,Ar II     
  639.649700,  0.000300,  639.649750,  0.000090,7.000000e+00,0.000000e+00,Ar II     
  639.837660,  0.000160,  639.837940,  0.000050,1.100000e+01,0.000000e+00,Ar II     
  639.895200,  0.000800,  639.896350,  0.000080,2.000000e+00,0.000000e+00,Ar II     
  640.097740,  0.000080,  640.097524,  0.000016,1.800000e+01,6.000000e+05,Ar II     
  640.478220,  0.000150,  640.478360,  0.000040,1.100000e+01,0.000000e+00,Ar II     
  641.068100,  0.000400,  641.067630,  0.000170,7.000000e+00,0.000000e+00,Ar II     
  641.808100,  0.001000,  641.808000,  0.001000,7.000000e+01,1.160000e+06,Ar I      
  641.919100,  0.000800,  641.921740,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  642.014370,  0.000190,  642.014660,  0.000070,1.000000e+01,0.000000e+00,Ar II     
  642.466900,  0.000300,  642.467360,  0.000090,7.000000e+00,0.000000e+00,Ar II     
  642.592000,  0.000800,  642.594048,  0.000017,1.000000e+00,0.000000e+00,Ar II     
  643.333400,  0.000200,  643.333662,  0.000012,6.000000e+00,0.000000e+00,Ar II     
  643.546100,  0.000800,  643.547854,  0.000017,1.000000e+00,0.000000e+00,Ar II     
  643.938050,  0.000110,  643.937966,  0.000017,1.100000e+01,2.000000e+05,Ar II     
  644.367850,  0.000130,  644.368060,  0.000040,1.200000e+01,0.000000e+00,Ar II     
  644.564000,  0.000160,  644.564390,  0.000040,1.200000e+01,0.000000e+00,Ar II     
  645.827300,  0.000800,  645.828730,  0.000050,3.000000e+00,0.000000e+00,Ar II     
  646.018800,  0.000800,  646.020560,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  646.983400,  0.000200,  646.983690,  0.000090,8.000000e+00,0.000000e+00,Ar II     
  647.421700,  0.000400,  647.421900,  0.000080,6.000000e+00,0.000000e+00,Ar II     
  647.710100,  0.000800,  647.711270,  0.000050,4.000000e+00,0.000000e+00,Ar II     
  648.187600,  0.000800,  648.187920,  0.000080,2.000000e+00,0.000000e+00,Ar II     
  648.487395,  0.000010,  648.487399,  0.000017,1.200000e+02,1.060000e+07,Ar II     
  650.201120,  0.000080,  650.201121,  0.000017,5.000000e+00,3.000000e+05,Ar II     
  650.315720,  0.000080,  650.315500,  0.000170,6.000000e+00,0.000000e+00,Ar II     
  650.395400,  0.000800,  650.398180,  0.000080,3.000000e+00,0.000000e+00,Ar II     
  650.793600,  0.000800,  650.794210,  0.000060,3.000000e+00,0.000000e+00,Ar II     
  650.997200,  0.000400,  650.997000,  0.000070,6.000000e+00,0.000000e+00,Ar II     
  651.088700,  0.000800,  651.089858,  0.000021,6.000000e+00,1.000000e+04,Ar II     
  653.473200,  0.000800,  653.474886,  0.000026,2.000000e+00,0.000000e+00,Ar II     
  653.985130,  0.000080,  653.985140,  0.000040,2.000000e+01,0.000000e+00,Ar II     
  653.991800,  0.001000,  653.991800,  0.001000,1.500000e+01,1.100000e+05,Ar I      
  654.221600,  0.000800,  654.223760,  0.000080,2.000000e+00,0.000000e+00,Ar II     
  654.915900,  0.000800,  654.916240,  0.000040,3.000000e+00,0.000000e+00,Ar II     
  655.330800,  0.000800,  655.330940,  0.000050,3.000000e+00,0.000000e+00,Ar II     
  655.953600,  0.000800,  655.954620,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  660.667700,  0.001000,  660.667700,  0.001000,1.500000e+01,1.300000e+04,Ar I      
  661.302200,  0.000800,  661.302240,  0.000040,2.000000e+00,0.000000e+00,Ar II     
  661.617600,  0.000400,  661.617370,  0.000080,6.000000e+00,0.000000e+00,Ar II     
  662.279400,  0.000200,  662.279570,  0.000070,8.000000e+00,0.000000e+00,Ar II     
  664.005336,  0.000010,  664.005342,  0.000018,1.510000e+02,1.370000e+07,Ar II     
  664.157390,  0.000020,  664.157380,  0.000030,9.300000e+01,1.690000e+07,Ar II     
  664.553193,  0.000010,  664.553197,  0.000018,2.690000e+02,1.470000e+07,Ar II     
  665.542000,  0.000800,  665.543880,  0.000090,1.000000e+00,0.000000e+00,Ar II     
  666.251500,  0.001000,  666.251600,  0.001000,5.000000e+00,7.800000e+05,Ar I      
  666.589100,  0.001000,  666.589100,  0.001000,5.000000e+00,1.500000e+05,Ar I      
  666.819942,  0.000010,  666.819951,  0.000018,1.170000e+02,8.800000e+06,Ar II     
  667.912600,  0.001000,  667.912500,  0.001000,1.000000e+02,2.360000e+05,Ar I      
  668.613795,  0.000010,  668.613808,  0.000018,2.040000e+02,1.070000e+07,Ar II     
  669.756000,  0.002000,  669.755800,  0.000500,5.000000e-01,0.000000e+00,Ar II     
  669.814500,  0.000800,  669.814190,  0.000060,4.000000e+00,0.000000e+00,Ar II     
  675.469800,  0.001000,  675.469700,  0.001000,1.500000e+02,1.930000e+06,Ar I      
  675.802800,  0.001000,  675.802800,  0.001000,5.000000e+00,3.600000e+05,Ar I      
  675.841720,  0.000050,  675.841740,  0.000030,3.200000e+01,2.000000e+06,Ar II     
  676.848000,  0.001000,  676.847900,  0.001000,1.500000e+01,4.000000e+05,Ar I      
  680.116400,  0.000800,  680.116750,  0.000070,3.000000e+00,0.000000e+00,Ar II     
  681.041020,  0.000090,  681.041027,  0.000019,1.500000e+01,7.000000e+05,Ar II     
  682.025300,  0.000800,  682.026580,  0.000040,8.000000e+00,0.000000e+00,Ar II     
  684.147100,  0.000800,  684.147560,  0.000080,4.000000e+00,0.000000e+00,Ar II     
  684.842900,  0.000800,  684.843920,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  686.316207,  0.000010,  686.316197,  0.000019,1.120000e+02,2.400000e+06,Ar II     
  686.542850,  0.000040,  686.542846,  0.000019,3.500000e+01,2.500000e+06,Ar II     
  687.318500,  0.001000,  687.318500,  0.001000,1.500000e+02,2.780000e+06,Ar I      
  688.148000,  0.001000,  688.148100,  0.001000,5.000000e+00,1.800000e+05,Ar I      
  688.851180,  0.000070,  688.851207,  0.000019,2.600000e+01,9.000000e+05,Ar II     
  689.007400,  0.001000,  689.007500,  0.001000,1.000000e+01,2.500000e+05,Ar I      
  690.278400,  0.000800,  690.278680,  0.000040,2.000000e+00,0.000000e+00,Ar II     
  690.636000,  0.002000,  690.638100,  0.000600,5.000000e-01,0.000000e+00,Ar II     
  693.957800,  0.001000,  693.957800,  0.001000,5.000000e+01,3.080000e+06,Ar I      
  695.339500,  0.001000,  695.339500,  0.001000,7.000000e+00,2.200000e+05,Ar I      
  696.217000,  0.001000,  696.217000,  0.001000,7.000000e+00,2.400000e+05,Ar I      
  696.735200,  0.001000,  696.735100,  0.001000,1.000000e+04,6.400000e+06,Ar I      
  698.763500,  0.000800,  698.763260,  0.000100,1.000000e+00,0.000000e+00,Ar II     
  699.205000,  0.000800,  699.204033,  0.000024,5.000000e+00,2.000000e+05,Ar II     
  700.337000,  0.002000,  700.339450,  0.000100,5.000000e-01,0.000000e+00,Ar II     
  703.219000,  0.001000,  703.218900,  0.001000,1.500000e+02,2.670000e+06,Ar I      
  705.263000,  0.002000,  705.262010,  0.000040,5.000000e-01,0.000000e+00,Ar II     
  705.693800,  0.000800,  705.693210,  0.000070,3.000000e+00,0.000000e+00,Ar II     
  706.916700,  0.001000,  706.916600,  0.001000,1.000000e+04,3.800000e+06,Ar I      
  707.068500,  0.001000,  707.068400,  0.001000,1.000000e+02,2.000000e+06,Ar I      
  707.897500,  0.000800,  707.897471,  0.000020,5.000000e+00,1.000000e+05,Ar II     
  709.251500,  0.000800,  709.252330,  0.000080,1.000000e+00,0.000000e+00,Ar II     
  710.314800,  0.000800,  710.315500,  0.000600,1.000000e+00,0.000000e+00,Ar II     
  710.507000,  0.002000,  710.510000,  0.000600,5.000000e-01,0.000000e+00,Ar II     
  710.943700,  0.001000,  710.943700,  0.001000,2.500000e+01,4.500000e+05,Ar I      
  712.370000,  0.000300,  712.369989,  0.000020,6.000000e+00,5.000000e+05,Ar II     
  712.778400,  0.001000,  712.778400,  0.001000,2.500000e+01,6.000000e+05,Ar I      
  714.901200,  0.001000,  714.901100,  0.001000,1.000000e+03,6.300000e+05,Ar I      
  716.081200,  0.001000,  716.081200,  0.001000,1.500000e+01,2.100000e+06,Ar I      
  718.407800,  0.000800,  718.408330,  0.000100,2.000000e+00,0.000000e+00,Ar II     
  720.896600,  0.001000,  720.896700,  0.001000,7.000000e+01,2.480000e+06,Ar I      
  723.552750,  0.000090,  723.552930,  0.000050,2.300000e+01,3.700000e+06,Ar II     
  725.145000,  0.002000,  725.147480,  0.000050,5.000000e-01,0.000000e+00,Ar II     
  726.717400,  0.001000,  726.717000,  0.010000,1.500000e+01,1.700000e+05,Ar I      
  727.266700,  0.001000,  727.267000,  0.010000,7.000000e+00,1.100000e+05,Ar I      
  727.494000,  0.001000,  727.493900,  0.001000,2.000000e+03,1.830000e+06,Ar I      
  728.246000,  0.000800,  728.245920,  0.000100,2.000000e+00,0.000000e+00,Ar II     
  728.623900,  0.000300,  728.623967,  0.000021,7.000000e+00,0.000000e+00,Ar II     
  730.016000,  0.002000,  730.014900,  0.000040,5.000000e-01,0.000000e+00,Ar II     
  731.373100,  0.001000,  731.373100,  0.001000,3.500000e+01,1.700000e+06,Ar I      
  731.802100,  0.001000,  731.802100,  0.001000,2.500000e+01,9.600000e+05,Ar I      
  735.007380,  0.000160,  735.007730,  0.000050,1.600000e+01,0.000000e+00,Ar II     
  735.283900,  0.001000,  735.283900,  0.001000,5.000000e+00,1.200000e+06,Ar I      
  735.531900,  0.001000,  735.532000,  0.010000,7.000000e+01,9.600000e+05,Ar I      
  735.720600,  0.000800,  735.721140,  0.000040,2.000000e+00,0.000000e+00,Ar II     
  736.036500,  0.000800,  736.037130,  0.000030,2.000000e+00,2.000000e+05,Ar II     
  737.414900,  0.001000,  737.414800,  0.001000,2.000000e+02,1.900000e+06,Ar I      
  738.245590,  0.000050,  738.245600,  0.000030,4.400000e+01,5.600000e+06,Ar II     
  738.601400,  0.001000,  738.601400,  0.001000,1.000000e+04,8.500000e+06,Ar I      
  739.501600,  0.001000,  739.501600,  0.001000,2.000000e+01,7.200000e+05,Ar I      
  741.437900,  0.001000,  741.437800,  0.001000,1.500000e+01,3.900000e+05,Ar I      
  742.138500,  0.000800,  742.138350,  0.000110,1.000000e+00,0.000000e+00,Ar II     
  742.733900,  0.001000,  742.733900,  0.001000,1.000000e+01,3.100000e+05,Ar I      
  743.062000,  0.000800,  743.062503,  0.000022,2.000000e+00,0.000000e+00,Ar II     
  743.741600,  0.001000,  743.741600,  0.001000,2.500000e+01,9.000000e+05,Ar I      
  743.834500,  0.001000,  743.834500,  0.001000,1.000000e+01,2.700000e+05,Ar I      
  744.254000,  0.000800,  744.254230,  0.000080,4.000000e+00,0.000000e+00,Ar II     
  745.804900,  0.000800,  745.805650,  0.000110,2.000000e+00,0.000000e+00,Ar II     
  750.593500,  0.001000,  750.593400,  0.001000,2.000000e+04,4.500000e+07,Ar I      
  750.722000,  0.000800,  750.722180,  0.000080,1.000000e+00,0.000000e+00,Ar II     
  751.672100,  0.001000,  751.672000,  0.001000,1.500000e+04,4.000000e+07,Ar I      
  759.140460,  0.000030,  759.140430,  0.000030,7.200000e+01,1.070000e+07,Ar II     
  762.013000,  0.002000,  762.013900,  0.000090,1.000000e+00,0.000000e+00,Ar II     
  763.720800,  0.001000,  763.720700,  0.001000,2.500000e+04,2.450000e+07,Ar I      
  765.613800,  0.000800,  765.613833,  0.000023,2.000000e+00,0.000000e+00,Ar II     
  768.306200,  0.000800,  768.306119,  0.000018,2.000000e+00,0.000000e+00,Ar II     
  768.360000,  0.002000,  768.361950,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  768.557300,  0.000800,  768.558230,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  772.588700,  0.001000,  772.588600,  0.001000,1.500000e+04,5.200000e+06,Ar I      
  772.633300,  0.001000,  772.633200,  0.001000,1.000000e+04,1.170000e+07,Ar I      
  774.455000,  0.002000,  774.454998,  0.000024,1.000000e+00,0.000000e+00,Ar II     
  775.541000,  0.002000,  775.540670,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  775.913800,  0.000800,  775.914770,  0.000120,1.000000e+00,0.000000e+00,Ar II     
  779.755500,  0.000800,  779.756370,  0.000030,2.000000e+00,0.000000e+00,Ar II     
  780.439900,  0.000800,  780.441070,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  784.871400,  0.000800,  784.872481,  0.000018,2.000000e+00,0.000000e+00,Ar II     
  785.156900,  0.000400,  785.156480,  0.000030,9.000000e+00,0.000000e+00,Ar II     
  789.324600,  0.001000,  789.324600,  0.001000,1.000000e+01,9.500000e+05,Ar I      
  789.684000,  0.002000,  789.684600,  0.001900,5.000000e-01,0.000000e+00,Ar II     
  790.694500,  0.000800,  790.695930,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  791.799100,  0.000800,  791.799020,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  794.570000,  0.002000,  794.571235,  0.000025,5.000000e-01,0.000000e+00,Ar II     
  795.036200,  0.001000,  795.036200,  0.001000,2.000000e+04,1.860000e+07,Ar I      
  799.510000,  0.002000,  799.508680,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  800.835900,  0.001000,  800.835800,  0.001000,2.000000e+04,4.900000e+06,Ar I      
  801.699000,  0.001000,  801.699000,  0.001000,2.500000e+04,9.300000e+06,Ar I      
  801.973300,  0.000100,  801.973291,  0.000019,1.900000e+01,9.000000e+05,Ar II     
  803.683500,  0.000800,  803.682890,  0.000140,1.000000e+00,0.000000e+00,Ar II     
  803.906700,  0.000300,  803.906600,  0.000050,8.000000e+00,0.000000e+00,Ar II     
  804.652000,  0.000800,  804.651432,  0.000026,2.000000e+00,0.000000e+00,Ar II     
  805.552300,  0.001000,  805.552300,  0.001000,7.000000e+00,8.600000e+05,Ar I      
  810.592100,  0.001000,  810.592000,  0.001000,2.000000e+04,2.500000e+07,Ar I      
  811.288000,  0.002000,  811.288897,  0.000026,1.000000e+00,0.000000e+00,Ar II     
  811.754200,  0.001000,  811.754200,  0.001000,3.500000e+04,3.300000e+07,Ar I      
  815.288800,  0.000800,  815.289060,  0.000130,1.000000e+00,0.000000e+00,Ar II     
  816.765000,  0.000800,  816.763883,  0.000027,3.000000e+00,0.000000e+00,Ar II     
  819.251000,  0.000800,  819.250841,  0.000027,1.000000e+00,0.000000e+00,Ar II     
  822.007600,  0.000800,  822.007920,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  826.179100,  0.000800,  826.178300,  0.000040,2.000000e+00,0.000000e+00,Ar II     
  826.679400,  0.001000,  826.679300,  0.001000,1.000000e+04,1.530000e+07,Ar I      
  829.900300,  0.000800,  829.900140,  0.000021,1.000000e+00,0.000000e+00,Ar II     
  833.019600,  0.000800,  833.018950,  0.000030,2.000000e+00,0.000000e+00,Ar II     
  834.067600,  0.000800,  834.067680,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  834.492300,  0.000800,  834.492040,  0.000070,1.000000e+00,0.000000e+00,Ar II     
  834.747700,  0.000800,  834.746550,  0.000030,2.000000e+00,0.000000e+00,Ar II     
  834.871400,  0.000800,  834.870060,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  836.537200,  0.000800,  836.536361,  0.000021,2.000000e+00,0.000000e+00,Ar II     
  837.838100,  0.000800,  837.837980,  0.000030,2.000000e+00,0.000000e+00,Ar II     
  839.803100,  0.000300,  839.803110,  0.000030,8.000000e+00,0.000000e+00,Ar II     
  841.052100,  0.001000,  841.051900,  0.001000,1.500000e+04,2.230000e+07,Ar I      
  841.419000,  0.002000,  841.419390,  0.000080,1.000000e+00,0.000000e+00,Ar II     
  841.804300,  0.000500,  841.803710,  0.000040,7.000000e+00,0.000000e+00,Ar II     
  842.696300,  0.001000,  842.696200,  0.001000,2.000000e+04,2.150000e+07,Ar I      
  850.333300,  0.000800,  850.332700,  0.000090,2.000000e+00,0.000000e+00,Ar II     
  852.378300,  0.001000,  852.378200,  0.001000,1.500000e+04,1.390000e+07,Ar I      
  854.937100,  0.000800,  854.937010,  0.000030,4.000000e+00,0.000000e+00,Ar II     
  856.490200,  0.000800,  856.490092,  0.000022,2.000000e+00,0.000000e+00,Ar II     
  858.762000,  0.000800,  858.761615,  0.000022,3.000000e+00,0.000000e+00,Ar II     
  859.498400,  0.000800,  859.498520,  0.000110,3.000000e+00,0.000000e+00,Ar II     
  860.638100,  0.000300,  860.638036,  0.000022,7.000000e+00,0.000000e+00,Ar II     
  860.814000,  0.001000,  860.814000,  0.001000,7.000000e+00,1.040000e+06,Ar I      
  860.997500,  0.000800,  860.997680,  0.000030,2.000000e+00,0.000000e+00,Ar II     
  862.617400,  0.000300,  862.617010,  0.000060,7.000000e+00,0.000000e+00,Ar II     
  863.347300,  0.000800,  863.346710,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  865.976800,  0.000800,  865.976270,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  867.032500,  0.001000,  867.032400,  0.001000,4.500000e+03,2.430000e+06,Ar I      
  867.715000,  0.000800,  867.714610,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  869.547400,  0.000800,  869.547640,  0.000050,2.000000e+00,0.000000e+00,Ar II     
  871.934100,  0.000800,  871.934990,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  872.176900,  0.000800,  872.177370,  0.000030,3.000000e+00,0.000000e+00,Ar II     
  875.641300,  0.000800,  875.641420,  0.000060,2.000000e+00,0.000000e+00,Ar II     
  877.062300,  0.000800,  877.062050,  0.000150,1.000000e+00,0.000000e+00,Ar II     
  877.426910,  0.000020,  877.426917,  0.000023,1.580000e+02,0.000000e+00,Ar II     
  878.310900,  0.000300,  878.311020,  0.000030,8.000000e+00,0.000000e+00,Ar II     
  879.296900,  0.000800,  879.297295,  0.000023,1.000000e+00,0.000000e+00,Ar II     
  879.855620,  0.000150,  879.855650,  0.000030,1.300000e+01,0.000000e+00,Ar II     
  880.627800,  0.000800,  880.627320,  0.000080,1.000000e+00,0.000000e+00,Ar II     
  884.043600,  0.000800,  884.043070,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  884.495500,  0.000800,  884.495550,  0.000090,1.000000e+00,0.000000e+00,Ar II     
  885.312500,  0.000800,  885.313260,  0.000090,1.000000e+00,0.000000e+00,Ar II     
  886.960500,  0.000800,  886.961581,  0.000024,2.000000e+00,0.000000e+00,Ar II     
  887.265200,  0.000800,  887.264926,  0.000024,1.000000e+00,0.000000e+00,Ar II     
  889.259040,  0.000100,  889.259070,  0.000030,2.200000e+01,0.000000e+00,Ar II     
  889.758600,  0.000800,  889.759470,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  890.174160,  0.000170,  890.174260,  0.000080,1.100000e+01,0.000000e+00,Ar II     
  890.695700,  0.000800,  890.695130,  0.000040,1.000000e+00,0.000000e+00,Ar II     
  890.810110,  0.000030,  890.810110,  0.000030,6.800000e+01,0.000000e+00,Ar II     
  891.797000,  0.000800,  891.796520,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  892.852500,  0.000800,  892.852630,  0.000070,3.000000e+00,6.000000e+05,Ar II     
  892.927000,  0.000800,  892.927780,  0.000060,1.000000e+00,0.000000e+00,Ar II     
  893.378280,  0.000060,  893.378262,  0.000024,3.200000e+01,0.000000e+00,Ar II     
  893.790100,  0.000800,  893.789490,  0.000100,1.000000e+00,0.000000e+00,Ar II     
  893.998400,  0.000800,  893.999270,  0.000050,1.000000e+00,0.000000e+00,Ar II     
  897.141180,  0.000150,  897.140840,  0.000060,1.400000e+01,0.000000e+00,Ar II     
  897.382690,  0.000030,  897.382684,  0.000024,5.900000e+01,0.000000e+00,Ar II     
  898.908280,  0.000040,  898.908340,  0.000030,6.000000e+01,0.000000e+00,Ar II     
  899.833330,  0.000030,  899.833269,  0.000024,6.200000e+01,0.000000e+00,Ar II     
  900.027810,  0.000060,  900.027930,  0.000030,3.100000e+01,0.000000e+00,Ar II     
  901.037000,  0.002000,  901.034720,  0.000030,5.000000e-01,0.000000e+00,Ar II     
  901.092980,  0.000020,  901.092947,  0.000024,8.700000e+01,0.000000e+00,Ar II     
  901.741300,  0.001000,  901.741000,  0.000110,1.000000e+00,0.000000e+00,Ar II     
  902.006700,  0.000020,  902.006688,  0.000024,1.020000e+02,0.000000e+00,Ar II     
  902.070000,  0.002000,  902.067510,  0.000030,5.000000e-01,0.000000e+00,Ar II     
  903.383000,  0.002000,  903.384108,  0.000024,1.000000e+00,0.000000e+00,Ar II     
  903.840080,  0.000110,  903.839960,  0.000050,1.900000e+01,0.000000e+00,Ar II     
  905.371400,  0.000400,  905.371550,  0.000080,7.000000e+00,0.000000e+00,Ar II     
  906.323340,  0.000040,  906.323390,  0.000060,5.000000e+01,0.000000e+00,Ar II     
  907.051210,  0.000050,  907.051200,  0.000060,4.400000e+01,0.000000e+00,Ar II     
  907.788500,  0.001000,  907.788600,  0.001000,2.000000e+01,1.200000e+06,Ar I      
  908.219940,  0.000150,  908.220040,  0.000070,1.500000e+01,0.000000e+00,Ar II     
  909.759900,  0.000030,  909.759900,  0.000030,6.800000e+01,0.000000e+00,Ar II     
  910.107160,  0.000050,  910.107130,  0.000040,4.000000e+01,0.000000e+00,Ar II     
  910.906190,  0.000020,  910.906204,  0.000025,1.020000e+02,0.000000e+00,Ar II     
  911.685000,  0.000300,  911.685380,  0.000040,6.000000e+00,0.000000e+00,Ar II     
  912.547100,  0.001000,  912.547100,  0.001000,3.500000e+04,1.890000e+07,Ar I      
  915.333000,  0.002000,  915.332200,  0.000050,1.000000e+00,4.500000e+05,Ar II     
  915.856210,  0.000070,  915.856197,  0.000025,2.700000e+01,0.000000e+00,Ar II     
  916.154530,  0.000120,  916.154630,  0.000070,1.700000e+01,0.000000e+00,Ar II     
  917.143300,  0.001000,  917.142790,  0.000080,1.000000e+00,0.000000e+00,Ar II     
  919.370700,  0.000400,  919.370060,  0.000017,7.000000e+00,0.000000e+00,Ar II     
  919.511470,  0.000070,  919.511550,  0.000050,3.100000e+01,0.000000e+00,Ar II     
  919.716100,  0.001000,  919.716100,  0.001000,5.500000e+02,1.760000e+06,Ar I      
  921.292000,  0.002000,  921.289470,  0.000030,1.000000e+00,0.000000e+00,Ar II     
  922.151480,  0.000060,  922.151590,  0.000030,3.800000e+01,0.000000e+00,Ar II     
  922.479850,  0.000190,  922.479480,  0.000030,1.000000e+01,0.000000e+00,Ar II     
  922.703000,  0.001000,  922.702900,  0.001000,1.500000e+04,5.000000e+06,Ar I      
  925.517200,  0.000300,  925.517190,  0.000080,1.000000e+01,0.000000e+00,Ar II     
  926.131300,  0.000200,  926.131240,  0.000090,1.000000e+01,0.000000e+00,Ar II     
  928.225630,  0.000080,  928.225553,  0.000026,2.600000e+01,0.000000e+00,Ar II     
  929.408100,  0.001000,  929.408100,  0.001000,4.000000e+02,3.260000e+06,Ar I      
  930.842000,  0.002000,  930.842320,  0.000060,1.000000e+00,0.000000e+00,Ar II     
